Time,Source,Destination,Protocol,Length
78.515193,172.30.1.7,76.223.31.44,TCP,66
78.516124,172.30.1.7,76.223.31.44,TLSv1.2,989
78.51626,172.30.1.7,76.223.31.44,TLSv1.2,104
78.604128,76.223.31.44,172.30.1.7,TLSv1.2,104
78.604438,172.30.1.7,76.223.31.44,TCP,66
78.627955,76.223.31.44,172.30.1.7,TLSv1.2,1125
78.627958,76.223.31.44,172.30.1.7,TCP,1514
78.627961,76.223.31.44,172.30.1.7,TCP,1514
78.628153,172.30.1.7,76.223.31.44,TCP,66
78.628156,172.30.1.7,76.223.31.44,TCP,66
78.629487,76.223.31.44,172.30.1.7,TCP,1514
78.62949,76.223.31.44,172.30.1.7,TCP,1514
78.629492,76.223.31.44,172.30.1.7,TCP,1514
78.629493,76.223.31.44,172.30.1.7,TCP,1514
78.629495,76.223.31.44,172.30.1.7,TCP,1514
78.629497,76.223.31.44,172.30.1.7,TCP,1514
78.629644,172.30.1.7,76.223.31.44,TCP,66
78.629649,172.30.1.7,76.223.31.44,TCP,66
78.66215,172.30.1.7,168.126.63.2,DNS,88
78.662421,172.30.1.7,168.126.63.2,DNS,88
78.66721,168.126.63.2,172.30.1.7,DNS,136
78.668845,168.126.63.2,172.30.1.7,DNS,175
78.66948,172.30.1.7,3.233.158.25,TCP,78
78.69081,76.223.31.44,172.30.1.7,TCP,1514
78.690812,76.223.31.44,172.30.1.7,TCP,1514
78.691019,172.30.1.7,76.223.31.44,TCP,66
78.721652,76.223.31.44,172.30.1.7,TCP,1514
78.721655,76.223.31.44,172.30.1.7,TLSv1.2,1514
78.721657,76.223.31.44,172.30.1.7,TCP,1514
78.721659,76.223.31.44,172.30.1.7,TCP,1514
78.721661,76.223.31.44,172.30.1.7,TCP,1514
78.721663,76.223.31.44,172.30.1.7,TCP,1514
78.721664,76.223.31.44,172.30.1.7,TCP,1514
78.721666,76.223.31.44,172.30.1.7,TCP,1514
78.721668,76.223.31.44,172.30.1.7,TCP,1514
78.721671,76.223.31.44,172.30.1.7,TCP,1514
78.721673,76.223.31.44,172.30.1.7,TCP,1514
78.721675,76.223.31.44,172.30.1.7,TCP,1514
78.721677,76.223.31.44,172.30.1.7,TLSv1.2,1514
78.721678,76.223.31.44,172.30.1.7,TCP,1514
78.72168,76.223.31.44,172.30.1.7,TCP,1514
78.721683,76.223.31.44,172.30.1.7,TLSv1.2,1514
78.721685,76.223.31.44,172.30.1.7,TCP,1514
78.721686,76.223.31.44,172.30.1.7,TCP,1514
78.722512,172.30.1.7,76.223.31.44,TCP,66
78.722516,172.30.1.7,76.223.31.44,TCP,66
78.778551,76.223.31.44,172.30.1.7,TCP,1514
78.778554,76.223.31.44,172.30.1.7,TCP,1514
78.778556,76.223.31.44,172.30.1.7,TCP,1514
78.778558,76.223.31.44,172.30.1.7,TCP,1514
78.778796,172.30.1.7,76.223.31.44,TCP,66
78.778802,172.30.1.7,76.223.31.44,TCP,66
78.818646,76.223.31.44,172.30.1.7,TCP,1514
78.818649,76.223.31.44,172.30.1.7,TCP,1514
78.818651,76.223.31.44,172.30.1.7,TCP,1514
78.818653,76.223.31.44,172.30.1.7,TCP,1514
78.818657,76.223.31.44,172.30.1.7,TLSv1.2,1514
78.818659,76.223.31.44,172.30.1.7,TCP,1514
78.818662,76.223.31.44,172.30.1.7,TCP,1514
78.818664,76.223.31.44,172.30.1.7,TCP,1514
78.818666,76.223.31.44,172.30.1.7,TCP,1514
78.818668,76.223.31.44,172.30.1.7,TCP,1514
78.818671,76.223.31.44,172.30.1.7,TCP,1514
78.818673,76.223.31.44,172.30.1.7,TCP,1514
78.818675,76.223.31.44,172.30.1.7,TCP,1514
78.818676,76.223.31.44,172.30.1.7,TCP,1514
78.818678,76.223.31.44,172.30.1.7,TCP,1514
78.818681,76.223.31.44,172.30.1.7,TLSv1.2,1514
78.818683,76.223.31.44,172.30.1.7,TCP,1514
78.818685,76.223.31.44,172.30.1.7,TCP,1514
78.818687,76.223.31.44,172.30.1.7,TCP,1514
78.818689,76.223.31.44,172.30.1.7,TCP,1514
78.818691,76.223.31.44,172.30.1.7,TCP,1514
78.818693,76.223.31.44,172.30.1.7,TCP,1514
78.818695,76.223.31.44,172.30.1.7,TCP,1514
78.818697,76.223.31.44,172.30.1.7,TCP,1514
78.818699,76.223.31.44,172.30.1.7,TCP,1514
78.818701,76.223.31.44,172.30.1.7,TCP,1514
78.818703,76.223.31.44,172.30.1.7,TCP,1514
78.818705,76.223.31.44,172.30.1.7,TLSv1.2,1514
78.818707,76.223.31.44,172.30.1.7,TCP,1514
78.818709,76.223.31.44,172.30.1.7,TCP,1514
78.818712,76.223.31.44,172.30.1.7,TCP,1514
78.818714,76.223.31.44,172.30.1.7,TCP,1514
78.819413,76.223.31.44,172.30.1.7,TCP,1514
78.819416,76.223.31.44,172.30.1.7,TCP,1514
78.819418,76.223.31.44,172.30.1.7,TCP,1514
78.819421,76.223.31.44,172.30.1.7,TCP,1514
78.819444,172.30.1.7,76.223.31.44,TCP,66
78.819449,172.30.1.7,76.223.31.44,TCP,66
78.819684,172.30.1.7,76.223.31.44,TCP,66
78.819687,172.30.1.7,76.223.31.44,TCP,66
78.864227,76.223.31.44,172.30.1.7,TLSv1.2,378
78.864368,172.30.1.7,76.223.31.44,TCP,66
78.924924,172.30.1.7,3.233.158.25,TCP,78
78.956097,3.233.158.25,172.30.1.7,TCP,74
78.956264,172.30.1.7,3.233.158.25,TCP,66
78.956838,172.30.1.7,3.233.158.25,TCP,1394
78.956866,172.30.1.7,3.233.158.25,TLSv1.3,715
79.052473,76.223.31.44,172.30.1.7,TLSv1.2,106
79.052871,172.30.1.7,76.223.31.44,TCP,66
79.15204,3.233.158.25,172.30.1.7,TCP,74
79.152197,172.30.1.7,3.233.158.25,TCP,66
79.15293,172.30.1.7,3.233.158.25,TCP,1422
79.152957,172.30.1.7,3.233.158.25,TLSv1.3,719
79.185461,3.233.158.25,172.30.1.7,TCP,66
79.185462,3.233.158.25,172.30.1.7,TLSv1.3,1394
79.185464,3.233.158.25,172.30.1.7,TCP,1394
79.185466,3.233.158.25,172.30.1.7,TLSv1.3,938
79.18557,172.30.1.7,3.233.158.25,TCP,66
79.185657,172.30.1.7,3.233.158.25,TCP,66
79.186157,172.30.1.7,3.233.158.25,TLSv1.3,130
79.186375,172.30.1.7,3.233.158.25,TLSv1.3,158
79.186648,172.30.1.7,3.233.158.25,TLSv1.3,745
79.186704,172.30.1.7,3.233.158.25,TCP,1394
79.186711,172.30.1.7,3.233.158.25,TLSv1.3,568
79.269086,202.179.180.92,172.30.1.7,TLSv1.3,105
79.269087,202.179.180.92,172.30.1.7,TLSv1.3,90
79.269192,172.30.1.7,202.179.180.92,TCP,66
79.269251,172.30.1.7,202.179.180.92,TCP,66
79.269442,172.30.1.7,202.179.180.92,TCP,66
79.27576,202.179.180.92,172.30.1.7,TCP,66
79.301667,125.209.233.30,172.30.1.7,TLSv1.3,105
79.301668,125.209.233.30,172.30.1.7,TLSv1.3,90
79.301669,125.209.233.30,172.30.1.7,TCP,66
79.301757,172.30.1.7,125.209.233.30,TCP,66
79.301799,172.30.1.7,125.209.233.30,TCP,66
79.301937,172.30.1.7,125.209.233.30,TCP,66
79.309637,125.209.233.30,172.30.1.7,TCP,66
79.346148,3.233.158.25,172.30.1.7,TCP,66
79.347203,3.233.158.25,172.30.1.7,TLSv1.3,1422
79.347205,3.233.158.25,172.30.1.7,TCP,1422
79.347207,3.233.158.25,172.30.1.7,TLSv1.3,882
79.347253,172.30.1.7,3.233.158.25,TCP,66
79.347315,172.30.1.7,3.233.158.25,TCP,66
79.347781,172.30.1.7,3.233.158.25,TLSv1.3,130
79.481789,3.233.158.25,172.30.1.7,TCP,66
79.481792,3.233.158.25,172.30.1.7,TLSv1.3,593
79.481793,3.233.158.25,172.30.1.7,TLSv1.3,375
79.481938,172.30.1.7,3.233.158.25,TCP,66
79.482928,172.30.1.7,3.233.158.25,TLSv1.3,97
79.483014,172.30.1.7,3.233.158.25,TLSv1.3,101
79.592603,3.233.158.25,172.30.1.7,TCP,66
79.700108,3.233.158.25,172.30.1.7,TCP,66
80.079037,17.253.115.196,172.30.1.7,TCP,66
80.079515,172.30.1.7,17.253.115.196,TCP,66
80.080168,172.30.1.7,17.253.115.196,TLSv1.3,90
80.082117,172.30.1.7,17.253.115.196,TCP,66
80.46244,172.30.1.7,17.253.115.196,TCP,90
80.535253,17.253.115.196,172.30.1.7,TCP,54
81.104605,125.209.233.27,172.30.1.7,TLSv1.3,105
81.104608,125.209.233.27,172.30.1.7,TLSv1.3,90
81.10461,125.209.233.27,172.30.1.7,TCP,66
81.104801,172.30.1.7,125.209.233.27,TCP,66
81.104923,172.30.1.7,125.209.233.27,TCP,66
81.105276,172.30.1.7,125.209.233.27,TCP,66
81.106867,125.209.233.27,172.30.1.7,TCP,66
81.106994,172.30.1.7,125.209.233.27,TCP,66
81.115261,125.209.233.27,172.30.1.7,TCP,66
81.115263,125.209.233.27,172.30.1.7,TCP,66
81.115467,172.30.1.7,125.209.233.27,TCP,54
83.780678,202.179.178.29,172.30.1.7,TLSv1.3,105
83.780681,202.179.178.29,172.30.1.7,TLSv1.3,90
83.780683,202.179.178.29,172.30.1.7,TCP,66
83.780883,172.30.1.7,202.179.178.29,TCP,66
83.781016,172.30.1.7,202.179.178.29,TCP,66
83.781389,172.30.1.7,202.179.178.29,TCP,66
83.810073,202.179.178.29,172.30.1.7,TCP,66
83.8315,223.130.192.247,172.30.1.7,TLSv1.3,105
83.831503,223.130.192.247,172.30.1.7,TLSv1.3,90
83.831504,223.130.192.247,172.30.1.7,TCP,66
83.831639,172.30.1.7,223.130.192.247,TCP,66
83.831894,172.30.1.7,223.130.192.247,TCP,66
83.83911,223.130.192.247,172.30.1.7,TCP,66
84.000848,110.93.151.162,172.30.1.7,TLSv1.3,105
84.000851,110.93.151.162,172.30.1.7,TLSv1.3,90
84.000853,110.93.151.162,172.30.1.7,TCP,66
84.001081,172.30.1.7,110.93.151.162,TCP,66
84.001458,172.30.1.7,110.93.151.162,TCP,66
84.017305,61.247.192.227,172.30.1.7,TLSv1.3,105
84.017308,61.247.192.227,172.30.1.7,TLSv1.3,90
84.01731,61.247.192.227,172.30.1.7,TCP,66
84.017311,110.93.151.162,172.30.1.7,TCP,66
84.017492,172.30.1.7,61.247.192.227,TCP,66
84.017576,172.30.1.7,61.247.192.227,TCP,66
84.017801,172.30.1.7,61.247.192.227,TCP,66
84.031783,61.247.192.227,172.30.1.7,TCP,66
84.206191,210.89.168.79,172.30.1.7,TLSv1.3,105
84.206194,210.89.168.79,172.30.1.7,TLSv1.3,90
84.206196,110.93.151.163,172.30.1.7,TLSv1.3,105
84.206197,110.93.151.163,172.30.1.7,TLSv1.3,90
84.206199,110.93.151.163,172.30.1.7,TCP,66
84.2062,110.93.151.163,172.30.1.7,TLSv1.3,105
84.206202,110.93.151.163,172.30.1.7,TLSv1.3,90
84.206204,110.93.151.163,172.30.1.7,TCP,66
84.206205,110.93.154.77,172.30.1.7,TLSv1.3,105
84.206206,110.93.154.77,172.30.1.7,TLSv1.3,90
84.206208,110.93.154.77,172.30.1.7,TCP,66
84.20621,210.89.168.79,172.30.1.7,TCP,90
84.206211,110.93.151.163,172.30.1.7,TCP,66
84.206213,110.93.151.163,172.30.1.7,TCP,66
84.206214,110.93.154.77,172.30.1.7,TCP,66
84.206216,110.93.151.131,172.30.1.7,TLSv1.3,105
84.206217,110.93.151.131,172.30.1.7,TLSv1.3,90
84.206219,110.93.151.131,172.30.1.7,TCP,66
84.206421,172.30.1.7,210.89.168.79,TCP,66
84.206519,172.30.1.7,210.89.168.79,TCP,66
84.20657,172.30.1.7,210.89.168.79,TCP,78
84.206618,172.30.1.7,110.93.151.163,TCP,66
84.206641,172.30.1.7,110.93.151.163,TCP,66
84.206658,172.30.1.7,110.93.151.163,TCP,66
84.206676,172.30.1.7,110.93.151.163,TCP,66
84.206707,172.30.1.7,110.93.154.77,TCP,66
84.206726,172.30.1.7,110.93.154.77,TCP,66
84.206738,172.30.1.7,110.93.154.77,TCP,66
84.206757,172.30.1.7,110.93.151.163,TCP,66
84.206769,172.30.1.7,110.93.151.163,TCP,66
84.20679,172.30.1.7,110.93.151.131,TCP,66
84.206805,172.30.1.7,110.93.151.131,TCP,66
84.206947,172.30.1.7,210.89.168.79,TCP,66
84.207296,172.30.1.7,110.93.151.163,TCP,66
84.207426,172.30.1.7,110.93.151.163,TCP,66
84.207606,172.30.1.7,110.93.154.77,TCP,66
84.207763,172.30.1.7,110.93.151.131,TCP,66
84.213277,110.93.151.131,172.30.1.7,TCP,66
84.213441,172.30.1.7,110.93.151.131,TCP,66
84.223123,110.93.154.77,172.30.1.7,TCP,66
84.223126,210.89.168.79,172.30.1.7,TCP,66
84.223128,110.93.151.163,172.30.1.7,TCP,66
84.22463,110.93.151.163,172.30.1.7,TCP,66
84.224631,110.93.151.131,172.30.1.7,TCP,66
84.224633,110.93.151.131,172.30.1.7,TCP,66
84.224805,172.30.1.7,110.93.151.131,TCP,54
84.300248,110.93.154.74,172.30.1.7,TLSv1.3,105
84.300252,110.93.154.74,172.30.1.7,TLSv1.3,90
84.300254,110.93.154.74,172.30.1.7,TCP,66
84.300414,172.30.1.7,110.93.154.74,TCP,66
84.300496,172.30.1.7,110.93.154.74,TCP,66
84.30073,172.30.1.7,110.93.154.74,TCP,66
84.319667,110.93.154.74,172.30.1.7,TCP,66
84.620817,172.30.1.7,34.128.9.170,TLSv1.2,105
84.627752,34.128.9.170,172.30.1.7,TLSv1.2,105
84.627894,172.30.1.7,34.128.9.170,TCP,66
86.122015,104.18.39.21,172.30.1.7,TLSv1.2,90
86.122174,172.30.1.7,104.18.39.21,TCP,66
86.122512,172.30.1.7,104.18.39.21,TLSv1.2,94
86.140233,104.18.39.21,172.30.1.7,TCP,66
87.224006,172.30.1.7,168.126.63.2,DNS,73
87.224272,172.30.1.7,168.126.63.2,DNS,73
87.224843,172.30.1.7,61.247.197.74,TLSv1.3,178
87.224911,172.30.1.7,61.247.197.74,TLSv1.3,105
87.224969,172.30.1.7,61.247.197.74,TLSv1.3,178
87.225141,172.30.1.7,61.247.197.74,TLSv1.3,178
87.229861,210.89.168.79,172.30.1.7,TLSv1.3,105
87.229863,210.89.168.79,172.30.1.7,TLSv1.3,90
87.229865,210.89.168.79,172.30.1.7,TCP,66
87.229867,210.89.168.79,172.30.1.7,TCP,66
87.229869,168.126.63.2,172.30.1.7,DNS,154
87.230062,172.30.1.7,210.89.168.79,TCP,66
87.230137,172.30.1.7,210.89.168.79,TCP,66
87.230159,172.30.1.7,210.89.168.79,TCP,66
87.230405,172.30.1.7,210.89.168.79,TCP,66
87.231304,168.126.63.2,172.30.1.7,DNS,110
87.236866,61.247.197.74,172.30.1.7,TCP,66
87.236868,61.247.197.74,172.30.1.7,TLSv1.3,105
87.236869,61.247.197.74,172.30.1.7,TLSv1.3,207
87.23687,61.247.197.74,172.30.1.7,TLSv1.3,207
87.236871,61.247.197.74,172.30.1.7,TLSv1.3,207
87.236988,172.30.1.7,61.247.197.74,TCP,66
87.237483,172.30.1.7,61.247.197.74,TLSv1.3,101
87.237623,172.30.1.7,61.247.197.74,TLSv1.3,101
87.237683,172.30.1.7,61.247.197.74,TLSv1.3,101
87.238409,210.89.168.79,172.30.1.7,TCP,66
87.24404,172.30.1.7,61.247.197.74,TLSv1.3,153
87.245005,172.30.1.7,61.247.197.74,TLSv1.3,178
87.245134,172.30.1.7,61.247.197.74,TLSv1.3,178
87.255815,61.247.197.74,172.30.1.7,TCP,66
87.255818,61.247.197.74,172.30.1.7,TCP,66
87.25582,61.247.197.74,172.30.1.7,TLSv1.3,1397
87.255822,61.247.197.74,172.30.1.7,TCP,1514
87.255825,61.247.197.74,172.30.1.7,TLSv1.3,575
87.255827,61.247.197.74,172.30.1.7,TLSv1.3,207
87.256021,172.30.1.7,61.247.197.74,TCP,66
87.25614,172.30.1.7,61.247.197.74,TCP,66
87.256327,172.30.1.7,61.247.197.74,TCP,66
87.258336,172.30.1.7,61.247.197.74,TLSv1.3,101
87.258816,172.30.1.7,61.247.197.74,TLSv1.3,101
87.258921,172.30.1.7,61.247.197.74,TLSv1.3,101
87.264595,172.30.1.7,61.247.197.74,TLSv1.3,153
87.265827,172.30.1.7,61.247.197.74,TLSv1.3,179
87.270053,172.30.1.7,61.247.197.74,TLSv1.3,153
87.36694,61.247.197.74,172.30.1.7,TCP,66
87.366943,61.247.197.74,172.30.1.7,TCP,66
87.366945,61.247.197.74,172.30.1.7,TLSv1.3,1397
87.366947,61.247.197.74,172.30.1.7,TCP,1514
87.366949,61.247.197.74,172.30.1.7,TCP,1514
87.366951,61.247.197.74,172.30.1.7,TLSv1.3,861
87.367154,172.30.1.7,61.247.197.74,TCP,66
87.367368,172.30.1.7,61.247.197.74,TCP,66
87.369911,172.30.1.7,61.247.197.74,TLSv1.3,101
87.376234,172.30.1.7,61.247.197.74,TLSv1.3,153
87.376379,172.30.1.7,61.247.197.74,TLSv1.3,154
87.376465,172.30.1.7,61.247.197.74,TLSv1.3,153
87.388141,61.247.197.74,172.30.1.7,TCP,66
87.388144,61.247.197.74,172.30.1.7,TLSv1.3,1397
87.388146,61.247.197.74,172.30.1.7,TCP,1514
87.388149,61.247.197.74,172.30.1.7,TLSv1.3,1076
87.388151,61.247.197.74,172.30.1.7,TCP,66
87.388152,61.247.197.74,172.30.1.7,TCP,1514
87.388155,61.247.197.74,172.30.1.7,TCP,1514
87.388157,61.247.197.74,172.30.1.7,TCP,1514
87.388159,61.247.197.74,172.30.1.7,TCP,1514
87.388162,61.247.197.74,172.30.1.7,TLSv1.3,1232
87.388348,172.30.1.7,61.247.197.74,TCP,66
87.38846,172.30.1.7,61.247.197.74,TCP,66
87.38856,172.30.1.7,61.247.197.74,TCP,66
87.394475,172.30.1.7,61.247.197.74,TLSv1.3,153
87.395128,172.30.1.7,61.247.197.74,TLSv1.3,153
87.396586,172.30.1.7,61.247.197.74,TLSv1.3,178
87.412188,61.247.197.74,172.30.1.7,TCP,1514
87.41219,61.247.197.74,172.30.1.7,TLSv1.3,702
87.412192,61.247.197.74,172.30.1.7,TLSv1.3,1344
87.412194,61.247.197.74,172.30.1.7,TLSv1.3,207
87.412367,172.30.1.7,61.247.197.74,TCP,66
87.41247,172.30.1.7,61.247.197.74,TCP,66
87.412564,172.30.1.7,61.247.197.74,TCP,66
87.412587,172.30.1.7,61.247.197.74,TCP,66
87.414349,172.30.1.7,61.247.197.74,TLSv1.3,101
87.418478,172.30.1.7,61.247.197.74,TLSv1.3,154
87.41887,172.30.1.7,61.247.197.74,TLSv1.3,153
87.419807,172.30.1.7,61.247.197.74,TLSv1.3,153
87.430252,61.247.197.74,172.30.1.7,TCP,66
87.430255,61.247.197.74,172.30.1.7,TLSv1.3,1397
87.430258,61.247.197.74,172.30.1.7,TCP,1514
87.43026,61.247.197.74,172.30.1.7,TLSv1.3,1004
87.430263,61.247.197.74,172.30.1.7,TCP,66
87.430265,61.247.197.74,172.30.1.7,TCP,1514
87.430267,61.247.197.74,172.30.1.7,TCP,1514
87.430269,61.247.197.74,172.30.1.7,TLSv1.3,1514
87.430272,61.247.197.74,172.30.1.7,TLSv1.3,1193
87.430456,172.30.1.7,61.247.197.74,TCP,66
87.430569,172.30.1.7,61.247.197.74,TCP,66
87.430685,172.30.1.7,61.247.197.74,TCP,66
87.436218,172.30.1.7,61.247.197.74,TLSv1.3,154
87.438988,172.30.1.7,61.247.197.74,TLSv1.3,153
87.43912,172.30.1.7,61.247.197.74,TLSv1.3,154
87.462902,61.247.197.74,172.30.1.7,TLSv1.3,1397
87.462905,61.247.197.74,172.30.1.7,TCP,1514
87.462907,61.247.197.74,172.30.1.7,TCP,1514
87.462909,61.247.197.74,172.30.1.7,TLSv1.3,1037
87.462911,61.247.197.74,172.30.1.7,TCP,66
87.462912,61.247.197.74,172.30.1.7,TCP,1514
87.462914,61.247.197.74,172.30.1.7,TCP,1514
87.462916,61.247.197.74,172.30.1.7,TLSv1.3,1222
87.462917,61.247.197.74,172.30.1.7,TLSv1.3,1397
87.46292,61.247.197.74,172.30.1.7,TLSv1.3,1407
87.463065,172.30.1.7,61.247.197.74,TCP,66
87.463157,172.30.1.7,61.247.197.74,TCP,66
87.463192,172.30.1.7,61.247.197.74,TCP,66
87.468866,172.30.1.7,61.247.197.74,TLSv1.3,153
87.481105,61.247.197.74,172.30.1.7,TLSv1.3,1397
87.481108,61.247.197.74,172.30.1.7,TCP,1514
87.481111,61.247.197.74,172.30.1.7,TLSv1.3,511
87.481277,172.30.1.7,61.247.197.74,TCP,66
87.481448,172.30.1.7,61.247.197.74,TCP,66
89.21883,172.30.1.7,104.18.32.47,TCP,1454
89.218837,172.30.1.7,104.18.32.47,TCP,1454
89.218838,172.30.1.7,104.18.32.47,TCP,1454
89.218891,172.30.1.7,104.18.32.47,TLSv1.2,1381
89.219045,172.30.1.7,104.18.32.47,TLSv1.2,105
89.219125,172.30.1.7,104.18.32.47,TLSv1.2,840
89.229297,104.18.32.47,172.30.1.7,TCP,66
89.2293,104.18.32.47,172.30.1.7,TLSv1.2,105
89.229497,172.30.1.7,104.18.32.47,TCP,66
89.253796,172.30.1.7,104.18.32.47,TCP,840
89.268963,104.18.32.47,172.30.1.7,TCP,78
89.473433,104.18.32.47,172.30.1.7,TLSv1.2,360
89.473435,104.18.32.47,172.30.1.7,TLSv1.2,144
89.47356,172.30.1.7,104.18.32.47,TCP,66
89.474944,172.30.1.7,104.18.32.47,TLSv1.2,101
89.490711,104.18.32.47,172.30.1.7,TCP,66
90.217136,34.128.9.170,172.30.1.7,TLSv1.2,131
90.217309,172.30.1.7,34.128.9.170,TCP,66
90.217713,172.30.1.7,34.128.9.170,TLSv1.2,131
90.237021,34.128.9.170,172.30.1.7,TLSv1.2,105
90.237194,172.30.1.7,34.128.9.170,TCP,66
94.417907,110.93.157.96,172.30.1.7,TLSv1.2,97
94.417911,110.93.157.96,172.30.1.7,TLSv1.2,97
94.417912,110.93.157.96,172.30.1.7,TCP,66
94.417914,110.93.157.96,172.30.1.7,TCP,66
94.418109,172.30.1.7,110.93.157.96,TCP,66
94.418202,172.30.1.7,110.93.157.96,TCP,66
94.418233,172.30.1.7,110.93.157.96,TCP,66
94.418263,172.30.1.7,110.93.157.96,TCP,66
94.420028,110.93.157.96,172.30.1.7,TLSv1.2,97
94.42003,110.93.157.96,172.30.1.7,TCP,66
94.420032,110.93.157.96,172.30.1.7,TCP,66
94.420034,110.93.157.96,172.30.1.7,TCP,66
94.420035,110.93.157.96,172.30.1.7,TCP,66
94.42015,172.30.1.7,110.93.157.96,TCP,66
94.420207,172.30.1.7,110.93.157.96,TCP,66
94.42023,172.30.1.7,110.93.157.96,TCP,66
94.420247,172.30.1.7,110.93.157.96,TCP,66
94.420263,172.30.1.7,110.93.157.96,TCP,66
95.318218,172.30.1.7,17.250.125.9,QUIC,83
95.330387,17.250.125.9,172.30.1.7,QUIC,73
100.140472,172.30.1.7,172.64.144.52,TCP,54
100.14056,172.30.1.7,61.247.197.71,TCP,54
100.140591,172.30.1.7,223.130.200.117,TCP,54
100.140619,172.30.1.7,1.227.196.62,TCP,54
100.140639,172.30.1.7,43.250.152.66,TCP,54
100.140655,172.30.1.7,43.250.152.66,TCP,54
100.140674,172.30.1.7,35.190.80.1,TCP,54
100.150418,172.64.144.52,172.30.1.7,TCP,66
100.15042,43.250.152.66,172.30.1.7,TCP,66
100.154144,43.250.152.66,172.30.1.7,TCP,66
100.154146,35.190.80.1,172.30.1.7,TCP,66
100.154148,1.227.196.62,172.30.1.7,TCP,66
100.154149,223.130.200.117,172.30.1.7,TCP,66
100.154151,61.247.197.71,172.30.1.7,TCP,66
100.641822,172.30.1.7,61.247.197.77,TCP,54
100.641908,172.30.1.7,61.247.197.76,TCP,54
100.641935,172.30.1.7,61.247.197.71,TCP,54
100.641967,172.30.1.7,61.247.197.79,TCP,54
100.641989,172.30.1.7,61.247.197.72,TCP,54
100.64201,172.30.1.7,142.250.157.188,TCP,54
100.655701,61.247.197.72,172.30.1.7,TCP,66
100.655705,61.247.197.79,172.30.1.7,TCP,66
100.655707,61.247.197.76,172.30.1.7,TCP,66
100.655708,61.247.197.77,172.30.1.7,TCP,66
100.65571,61.247.197.71,172.30.1.7,TCP,66
100.721753,142.250.157.188,172.30.1.7,TCP,66
102.062188,172.30.1.7,17.250.125.9,QUIC,84
106.086543,104.18.39.21,172.30.1.7,TLSv1.2,90
106.086746,172.30.1.7,104.18.39.21,TCP,66
106.0871,172.30.1.7,104.18.39.21,TLSv1.2,94
106.097819,104.18.39.21,172.30.1.7,TCP,66
106.301549,172.30.1.7,224.0.0.251,MDNS,161
106.39422,172.30.1.7,172.30.1.24,MDNS,100
106.503399,172.30.1.24,172.30.1.7,MDNS,199
106.552355,172.30.1.7,224.0.0.251,MDNS,161
106.803597,172.30.1.7,224.0.0.251,MDNS,161
107.054821,172.30.1.7,224.0.0.251,MDNS,299
108.055634,172.30.1.7,224.0.0.251,MDNS,299
108.219362,172.30.1.7,168.126.63.2,DNS,73
108.21961,172.30.1.7,168.126.63.2,DNS,73
108.225508,168.126.63.2,172.30.1.7,DNS,174
108.22612,168.126.63.2,172.30.1.7,DNS,171
108.226505,172.30.1.7,110.93.157.96,TCP,54
108.226672,172.30.1.7,110.93.157.96,TCP,54
108.226777,172.30.1.7,110.93.157.96,TCP,54
108.227153,172.30.1.7,223.130.200.236,TCP,78
108.253932,223.130.200.236,172.30.1.7,TCP,74
108.254062,172.30.1.7,223.130.200.236,TCP,66
108.254766,172.30.1.7,223.130.200.236,TCP,1494
108.25481,172.30.1.7,223.130.200.236,TLSv1.3,648
108.275925,223.130.200.236,172.30.1.7,TCP,66
108.275928,223.130.200.236,172.30.1.7,TLSv1.3,304
108.276101,172.30.1.7,223.130.200.236,TCP,66
108.276668,172.30.1.7,223.130.200.236,TLSv1.3,130
108.277007,172.30.1.7,223.130.200.236,TLSv1.3,158
108.277423,172.30.1.7,223.130.200.236,TLSv1.3,1467
108.306903,223.130.200.236,172.30.1.7,TLSv1.3,321
108.306906,223.130.200.236,172.30.1.7,TLSv1.3,130
108.307036,172.30.1.7,223.130.200.236,TCP,66
108.307285,172.30.1.7,223.130.200.236,TLSv1.3,97
108.322457,223.130.200.236,172.30.1.7,TCP,66
108.370332,223.130.200.236,172.30.1.7,TLSv1.3,1384
108.370336,223.130.200.236,172.30.1.7,TCP,1514
108.370339,223.130.200.236,172.30.1.7,TCP,1514
108.370341,223.130.200.236,172.30.1.7,TCP,1514
108.370344,223.130.200.236,172.30.1.7,TCP,1514
108.370346,223.130.200.236,172.30.1.7,TCP,1514
108.370349,223.130.200.236,172.30.1.7,TCP,1514
108.370351,223.130.200.236,172.30.1.7,TCP,1514
108.370353,223.130.200.236,172.30.1.7,TCP,1514
108.370356,223.130.200.236,172.30.1.7,TLSv1.3,1514
108.370513,172.30.1.7,223.130.200.236,TCP,66
108.370611,172.30.1.7,223.130.200.236,TCP,66
108.383226,223.130.200.236,172.30.1.7,TCP,1514
108.383229,223.130.200.236,172.30.1.7,TCP,1514
108.383232,223.130.200.236,172.30.1.7,TCP,1514
108.383234,223.130.200.236,172.30.1.7,TLSv1.3,1514
108.383237,223.130.200.236,172.30.1.7,TCP,1514
108.383239,223.130.200.236,172.30.1.7,TCP,1514
108.383241,223.130.200.236,172.30.1.7,TCP,1514
108.383244,223.130.200.236,172.30.1.7,TCP,1514
108.383246,223.130.200.236,172.30.1.7,TLSv1.3,1514
108.383248,223.130.200.236,172.30.1.7,TCP,1514
108.383251,223.130.200.236,172.30.1.7,TCP,1514
108.383253,223.130.200.236,172.30.1.7,TCP,1514
